customerID,Gender,SeniorCitizen,Partner,Dependents,Day,Year,Month,Age
6474-FVJLC,Male,No,No,No,21,1995,5,30
4524-QCSSM,Male,No,No,No,7,1994,12,30
5832-EXGTT,Male,No,Yes,Yes,20,2007,7,18
8840-DQLGN,Female,No,Yes,No,29,1990,10,34
2039-JONDJ,Male,No,No,No,25,1983,8,41
7217-JYHOQ,Male,No,Yes,Yes,11,1996,2,29
6695-FRVEC,Male,No,Yes,Yes,13,2011,11,13
4547-LYTDD,Female,No,No,No,29,1989,2,36
9894-QMIMJ,Female,No,No,No,8,1988,12,36
8069-YQQAJ,Male,No,No,No,3,2001,6,24
6770-XUAGN,Female,No,Yes,Yes,20,2000,4,25
4193-ORFCL,Female,No,No,No,27,2006,11,18
1636-NTNCO,Male,No,No,No,8,1995,4,30
3466-WAESX,Male,No,No,Yes,15,1994,9,30
9281-PKKZE,Female,No,Yes,No,30,1987,5,38
3638-VBZTA,Male,No,No,Yes,23,2005,3,20
7459-IMVYU,Male,No,No,No,1,1983,3,42
7776-QWNFX,Male,No,Yes,No,14,2004,12,20
6689-TCZHQ,Female,No,No,No,7,1999,11,25
8563-OYMQY,Male,No,No,No,4,2001,12,23
0754-EEBDC,Male,No,Yes,Yes,9,2003,10,21
5777-ZPQNC,Female,No,No,No,29,1988,4,37
1951-IEYXM,Male,No,Yes,Yes,5,1999,11,25
3318-NMQXL,Male,No,No,No,29,2011,7,13
3143-ILDAL,Male,No,No,No,3,2004,5,21
1022-RKXDR,Female,No,No,No,14,2012,3,13
2361-FJWNO,Male,No,No,No,26,2011,10,13
2272-UOINI,Female,No,No,No,11,2001,9,23
8232-UTFOZ,Male,No,No,No,23,1986,12,38
3750-YHRYO,Male,No,Yes,Yes,18,1997,4,28
6637-KYRCV,Female,No,Yes,Yes,25,2004,9,20
5668-MEISB,Female,No,Yes,Yes,9,1983,9,41
0129-QMPDR,Male,No,Yes,Yes,5,1994,7,31
7188-CBBBA,Female,No,No,No,22,2008,9,16
5356-CSVSQ,Female,No,No,No,13,1988,11,36
3221-CJMSG,Male,No,No,No,10,1985,4,40
4720-VSTSI,Female,No,No,No,21,1984,11,40
3219-JQRSL,Female,No,Yes,No,3,1986,3,39
2801-NISEI,Male,No,No,No,30,2003,12,21
3946-MHCZW,Male,No,No,No,27,2002,4,23
4623-ZKHLY,Male,No,Yes,No,7,2001,5,24
6732-VAILE,Male,No,Yes,Yes,7,1989,5,36
8201-AAXCB,Male,No,Yes,Yes,29,1995,11,29
7696-CFTAT,Male,No,Yes,Yes,25,2009,12,15
1845-CSBRZ,Female,No,Yes,Yes,6,1985,12,39
2123-VSCOT,Female,No,Yes,Yes,7,2012,1,13
6651-AZVTJ,Male,No,Yes,Yes,1,2012,3,13
4566-GOLUK,Male,No,Yes,Yes,27,1982,11,42
2484-DGXPZ,Female,No,Yes,Yes,15,1995,1,30
2018-QKYGT,Male,No,Yes,Yes,24,1993,4,32
2792-VPPET,Male,No,No,No,17,1987,7,38
7409-JURKQ,Female,No,Yes,No,1,1991,3,34
3247-MHJKM,Male,No,No,No,15,1997,6,28
1964-SVLEA,Male,No,No,No,14,1983,3,42
4587-NUKOX,Female,No,No,No,1,2005,8,19
7297-DVYGA,Female,No,No,No,15,1991,9,33
2239-CGBUZ,Female,No,Yes,No,3,1993,12,31
0854-UYHZD,Female,No,Yes,Yes,27,2007,3,18
7243-LCGGZ,Female,No,No,No,19,1996,4,29
8267-KFGYD,Male,No,No,Yes,8,2005,3,20
4890-VMUAV,Male,No,No,No,10,2012,9,12
9261-WDCAF,Male,No,No,No,25,2003,3,22
3764-MNMOI,Male,No,No,No,28,1996,1,29
7442-YGZFK,Male,No,No,No,10,2006,3,19
0420-BWTPW,Male,No,No,Yes,24,1986,6,39
8229-BUJHX,Female,No,Yes,Yes,14,2011,4,14
7449-HVPIV,Male,No,Yes,Yes,30,1986,12,38
5504-WSIUR,Female,No,No,No,17,1989,5,36
8183-ONMXC,Female,No,No,No,9,2009,9,15
8466-PZBLH,Male,No,Yes,Yes,22,2001,7,24
9614-RMGHA,Male,No,Yes,No,8,2008,11,16
8735-IJJEG,Male,No,Yes,No,20,2004,1,21
0564-MUUQK,Female,No,Yes,Yes,5,1998,11,26
5054-IEXZT,Male,No,No,Yes,1,1992,10,32
5834-ASPWA,Male,No,No,No,12,2009,7,16
0701-RFGFI,Female,No,Yes,Yes,15,1987,12,37
0019-EFAEP,Female,No,No,No,19,2011,7,14
5619-PTMIK,Female,No,Yes,No,16,2003,2,22
3737-XBQDD,Male,No,No,No,3,2012,5,13
5882-CMAZQ,Female,No,Yes,Yes,20,2001,5,24
5846-QFDFI,Female,No,Yes,Yes,18,2007,3,18
4445-KWOKW,Female,No,No,No,7,1989,5,36
3511-APPBJ,Male,No,No,No,13,1989,9,35
7967-HYCDE,Male,No,No,No,19,2012,11,12
2430-RRYUW,Male,No,No,No,13,1986,12,38
3948-XHGNA,Male,No,No,No,24,1985,2,40
3723-BFBGR,Male,No,No,No,16,1993,2,32
0565-IYCGT,Male,No,No,No,26,2012,4,13
5447-WZAFP,Female,No,No,No,1,1989,7,36
5110-CHOPY,Female,No,No,No,16,1984,2,41
5445-UTODQ,Female,No,Yes,No,27,1982,2,43
4425-OWHWB,Female,No,No,No,29,2012,2,13
7892-QVYKW,Female,No,Yes,Yes,10,1995,10,29
9675-ICXCT,Male,No,Yes,Yes,22,2000,6,25
1024-VRZHF,Male,No,Yes,No,12,2012,1,13
4703-MQYKT,Male,No,No,No,11,2011,6,14
9497-QCMMS,Male,No,No,No,20,2006,10,18
5692-ICXLW,Male,No,No,No,6,1990,3,35
0602-DDUML,Female,No,No,No,16,2008,5,17
2208-MPXIO,Female,No,Yes,Yes,9,1984,10,40
1960-UYCNN,Male,No,No,No,29,1988,5,37
0348-SDKOL,Female,No,Yes,No,4,1993,12,31
3190-FZATL,Male,No,No,Yes,15,1987,11,37
7336-RLLRH,Male,No,Yes,No,4,1994,8,30
4373-MAVJG,Female,No,Yes,Yes,6,1996,11,28
8901-HJXTF,Female,No,Yes,Yes,4,2006,11,18
7710-JSYOA,Female,No,Yes,Yes,26,2000,5,25
5419-KLXBN,Female,No,Yes,Yes,18,2003,10,21
3424-NMNBO,Male,No,Yes,No,13,2003,4,22
9885-MFVSU,Female,No,Yes,Yes,18,1996,9,28
4514-GFCFI,Female,No,No,No,20,1982,4,43
0607-MVMGC,Male,No,Yes,Yes,20,1980,5,45
3365-SAIGS,Female,No,No,No,29,2006,1,19
9828-AOQLM,Female,No,Yes,Yes,29,1995,12,29
8022-BECSI,Male,No,No,No,1,1983,7,42
8000-REIQB,Female,No,No,No,17,1994,10,30
9993-LHIEB,Male,No,Yes,Yes,25,2009,10,15
0266-CLZKZ,Female,No,Yes,Yes,1,2005,12,19
7615-ESMYF,Female,No,Yes,No,26,1986,2,39
3858-VOBET,Male,No,No,No,1,2010,5,15
7020-OZKXZ,Female,No,No,No,14,1983,1,42
3977-QCRSL,Female,No,No,No,27,2000,4,25
0017-DINOC,Male,No,No,No,4,1988,5,37
1447-PJGGA,Female,No,No,No,19,2002,6,23
8565-CLBZW,Male,No,No,No,10,1988,2,37
9139-WQQDY,Female,No,Yes,Yes,22,2005,1,20
0224-HJAPT,Male,No,No,No,19,1991,3,34
8086-OVPWV,Male,No,No,No,10,2004,1,21
9430-FRQOC,Female,No,No,Yes,9,2012,7,13
7639-OPLNG,Male,No,Yes,Yes,25,2001,5,24
3074-GQWYX,Male,No,No,No,22,1991,1,34
1492-QGCLU,Male,No,Yes,Yes,21,2012,2,13
6845-RGTYS,Female,No,Yes,No,3,2009,12,15
7328-OWMOM,Female,No,No,Yes,3,2001,3,24
4418-LZMSV,Male,No,Yes,Yes,4,1987,10,37
5155-AZQPB,Female,No,Yes,Yes,16,1993,4,32
8861-HGGKB,Female,No,No,No,18,2007,7,18
1087-GRUYI,Male,No,Yes,No,7,2001,1,24
7065-YUNRY,Female,No,No,No,7,1993,2,32
7694-VLBWQ,Male,No,Yes,No,24,1980,11,44
2546-KZAAT,Male,No,Yes,No,30,2005,9,19
0181-RITDD,Male,No,Yes,Yes,26,1994,4,31
5989-PGKJB,Female,No,No,No,2,2011,9,13
4795-KTRTH,Female,No,Yes,No,20,1983,9,41
8272-ONJLV,Male,No,No,No,21,1992,9,32
1488-PBLJN,Female,No,Yes,Yes,12,2000,5,25
0308-GIQJT,Male,No,No,No,11,1987,10,37
3778-FOAQW,Female,No,Yes,No,12,1986,3,39
4452-ROHMO,Female,No,No,No,9,2007,9,17
6481-OGDOO,Male,No,Yes,No,3,2010,3,15
3090-LETTY,Male,No,No,Yes,7,1997,7,28
5349-AZPEW,Female,No,Yes,Yes,4,1990,5,35
3753-TSEMP,Female,No,Yes,No,1,1995,9,29
8305-VHZBZ,Male,No,No,No,6,1993,6,32
9720-JJJOR,Male,No,Yes,Yes,19,1996,11,28
8100-HZZLJ,Female,No,No,Yes,28,1984,3,41
8775-ERLNB,Male,No,Yes,No,4,2008,2,17
8309-IEYJD,Female,No,No,No,12,2004,3,21
9172-JITSM,Female,No,Yes,Yes,27,2001,1,24
6298-QDFNH,Male,No,No,No,26,1984,9,40
7398-HPYZQ,Male,No,Yes,No,2,2004,9,20
3546-GHEAE,Male,No,No,No,23,1994,11,30
7361-YPXFS,Female,No,No,No,2,1990,7,35
6557-BZXLQ,Male,No,No,No,18,2012,4,13
2550-QHZGP,Male,No,No,No,9,1981,3,44
7519-JTWQH,Female,No,No,No,7,2008,9,16
2538-OIMXF,Female,No,No,Yes,26,1990,12,34
8543-MSDMF,Male,No,No,No,27,1987,8,37
9961-JBNMK,Male,No,No,No,3,2011,9,13
1170-SASML,Female,No,Yes,No,21,1988,3,37
4872-JCVCA,Female,No,Yes,No,22,1992,11,32
5346-BZCHP,Female,No,Yes,Yes,28,1986,10,38
2038-LLMLM,Female,No,No,No,24,1991,7,34
6173-ITPWD,Male,No,Yes,No,15,1987,4,38
9734-UYXQI,Female,No,No,No,8,2011,5,14
1216-BGTSP,Male,No,No,No,22,2011,2,14
4138-NAXED,Male,No,No,No,18,1982,4,43
2189-UXTKY,Female,No,Yes,No,29,1982,11,42
0744-BIKKF,Male,No,No,No,27,1998,10,26
7483-IQWIB,Male,No,Yes,Yes,25,1985,7,40
5248-KWLAR,Male,No,Yes,Yes,21,1989,5,36
4958-GZWIY,Male,No,Yes,Yes,5,1992,11,32
7996-MHXLW,Female,No,No,No,22,1991,7,34
7833-PKIHD,Male,No,Yes,Yes,20,1996,7,29
7061-OVMIM,Female,No,Yes,Yes,27,1994,10,30
5153-RTHKF,Female,No,No,No,30,2000,9,24
1852-QSWCD,Male,No,Yes,Yes,6,1987,3,38
4832-VRBMR,Male,No,Yes,No,16,2008,7,17
9079-LWTFD,Male,No,No,No,15,2000,7,25
6356-ELRKD,Female,No,No,No,17,1983,3,42
8624-GIOUT,Female,No,No,No,13,2010,12,14
3392-EHMNK,Female,No,Yes,Yes,23,1991,8,33
5986-WWXDV,Male,No,No,Yes,6,1997,11,27
3061-BCKYI,Male,No,No,No,12,2007,5,18
6179-GJPSO,Female,No,No,No,23,2009,9,15
7901-TBKJX,Male,No,No,No,15,2007,12,17
7228-PAQPD,Female,No,No,No,19,1997,6,28
3177-LASXD,Female,No,No,No,10,1990,4,35
7746-QYVCO,Male,No,Yes,Yes,11,1987,9,37
5804-HYIEZ,Male,No,Yes,Yes,2,2012,5,13
9919-FZDED,Male,No,Yes,No,23,1996,11,28
5934-TSSAU,Female,No,Yes,Yes,30,1994,2,31
3486-KHMLI,Male,No,No,Yes,5,2006,10,18
4897-QSUYC,Female,No,No,No,4,2000,6,25
1084-UQCHV,Male,No,No,Yes,12,1997,3,28
8290-YWKHZ,Female,No,Yes,No,14,1984,1,41
2955-BJZHG,Male,No,Yes,Yes,11,2012,11,12
3806-DXQOM,Female,No,No,No,27,1999,3,26
6784-XYJAE,Female,No,No,No,27,2001,11,23
3933-DQPWX,Female,No,No,No,18,1994,5,31
6661-EIPZC,Female,No,Yes,Yes,11,1991,4,34
8957-THMOA,Female,No,No,Yes,18,1988,10,36
2251-PYLPB,Male,No,Yes,No,22,1986,1,39
5555-RNPGT,Male,No,No,Yes,11,1991,8,33
1057-FOGLZ,Female,No,No,No,11,1999,7,26
9300-RENDD,Male,No,No,No,15,1981,12,43
0761-AETCS,Female,No,No,No,22,1996,4,29
8087-LGYHQ,Male,No,No,No,9,1983,9,41
4137-BTIKL,Male,No,No,No,11,1990,4,35
2190-BCXEC,Female,No,Yes,No,18,1994,10,30
6227-FBDXH,Male,No,Yes,No,29,1982,2,43
2153-MREFK,Female,No,Yes,No,10,1994,12,30
2911-WDXMV,Male,No,No,Yes,3,1990,11,34
7206-PQBBZ,Male,No,Yes,No,8,1991,5,34
3106-ULWFW,Female,No,Yes,No,24,1984,6,41
0925-VYDLG,Female,No,No,No,17,1993,6,32
4547-FZJWE,Male,No,Yes,Yes,24,1997,9,27
7422-WNBTY,Male,No,Yes,No,27,2011,2,14
0842-IWYCP,Female,No,No,No,9,2005,10,19
3521-HTQTV,Male,No,No,No,12,1993,3,32
3744-ZBHON,Female,No,No,No,7,1992,6,33
3373-DIUUN,Male,No,Yes,Yes,29,1983,6,42
8383-SGHJU,Female,No,No,No,19,2006,5,19
7607-QKKTJ,Male,No,Yes,Yes,13,2000,8,24
7707-PYBBH,Male,No,No,No,26,1999,9,25
8984-HPEMB,Female,No,No,No,1,2005,8,19
4349-GFQHK,Male,No,No,No,13,1991,11,33
4139-DETXS,Female,No,Yes,Yes,27,2002,11,22
9779-DPNEJ,Female,No,Yes,Yes,12,2006,4,19
9805-FILKB,Male,No,Yes,Yes,13,2000,2,25
5793-YOLJN,Female,No,Yes,Yes,12,1996,8,28
0673-IGUQO,Male,No,No,No,15,2005,6,20
4123-FCVCB,Female,No,No,No,16,2003,10,21
8819-IMISP,Male,No,No,No,5,1982,9,42
7802-EFKNY,Male,No,Yes,No,28,1980,10,44
8311-UEUAB,Female,No,Yes,Yes,23,1982,7,43
5858-EAFCZ,Male,No,No,No,6,1998,6,27
8035-BUYVG,Male,No,Yes,No,17,1999,9,25
1163-ONYEY,Male,No,Yes,Yes,12,2009,11,15
9787-XVQIU,Male,No,No,No,2,2005,11,19
8945-MUQUF,Male,No,No,No,20,2007,12,17
5656-MJEFC,Male,No,Yes,Yes,2,1991,3,34
6082-OQFBA,Male,No,Yes,Yes,27,1990,1,35
8051-HJRLT,Female,No,No,No,18,1996,10,28
8974-OVACP,Female,No,No,No,2,1982,9,42
4010-YLMVT,Female,No,No,No,5,2009,11,15
1379-FRVEB,Male,No,No,Yes,13,1989,11,35
8612-GXIDD,Male,No,Yes,Yes,8,1991,10,33
6288-CHQJB,Female,No,Yes,Yes,28,1983,11,41
8160-HOWOX,Female,No,No,No,9,1990,6,35
3023-GFLBR,Female,No,Yes,Yes,21,1991,5,34
6648-INWPS,Male,No,Yes,Yes,3,2004,6,21
4223-BKEOR,Female,No,No,Yes,7,1992,2,33
4079-VTGLK,Male,No,Yes,No,27,1995,2,30
1763-WQFUK,Male,No,No,No,26,2009,4,16
1391-UBDAR,Male,No,No,No,21,1995,6,30
8894-JVDCV,Female,No,No,No,11,2005,2,20
2023-VQFDL,Male,No,No,No,22,1994,5,31
1345-GKDZZ,Male,No,No,Yes,16,2001,8,23
2014-MKGMH,Female,No,No,No,21,1995,7,30
5628-FCGYG,Male,No,No,No,5,2009,9,15
2560-WBWXF,Male,No,No,No,24,1987,11,37
0248-IPDFW,Female,No,No,No,27,2009,2,16
7978-DKUQH,Female,No,Yes,No,20,1994,9,30
4335-UPJSI,Female,No,No,Yes,15,1995,5,30
0524-IAVZO,Female,No,Yes,No,24,1994,12,30
2737-YNGYW,Female,No,No,No,5,2000,1,25
1784-EZDKJ,Male,No,Yes,No,1,1998,6,27
9297-FVVDH,Female,No,Yes,Yes,25,1994,11,30
8007-YYPWD,Female,No,No,No,8,1982,11,42
7101-HRBLJ,Female,No,Yes,Yes,8,2006,9,18
5159-YFPKQ,Female,No,No,No,26,1985,7,40
6635-CPNUN,Male,No,Yes,No,27,1997,10,27
4021-RQSNY,Male,No,Yes,No,8,2002,4,23
5453-YBTWV,Male,No,Yes,Yes,14,2001,1,24
5039-LZRQT,Female,No,No,No,9,1988,3,37
2931-VUVJN,Female,No,Yes,No,18,1988,11,36
9061-TIHDA,Male,No,Yes,No,26,1985,3,40
8699-ASUFO,Male,No,Yes,No,27,2008,2,17
6418-PIQSP,Female,No,Yes,No,17,1983,12,41
8220-OCUFY,Female,No,No,No,17,1984,12,40
3995-WFCSM,Female,No,No,No,11,1988,8,36
1895-QTKDO,Female,No,No,No,4,1991,6,34
2038-OEQZH,Male,No,No,No,22,1981,5,44
1178-PZGAB,Female,No,No,No,1,1984,11,40
7927-AUXBZ,Female,No,No,No,22,1998,1,27
2626-VEEWG,Male,No,Yes,Yes,18,1994,9,30
2878-RMWXY,Male,No,Yes,No,27,1995,7,30
1657-DYMBM,Male,No,Yes,No,27,2012,4,13
7311-MQJCH,Female,No,No,No,22,2006,2,19
7375-WMVMT,Male,No,Yes,No,28,1999,11,25
1136-XGEQU,Female,No,Yes,Yes,15,2012,6,13
2530-FMFXO,Male,No,Yes,Yes,17,2003,10,21
6844-DZKRF,Male,No,No,No,8,1985,4,40
4695-WJZUE,Female,No,No,No,9,1991,7,34
7619-ODSGN,Male,No,Yes,Yes,20,2000,9,24
5970-GHJAW,Male,No,Yes,Yes,8,2004,1,21
8879-XUAHX,Male,No,Yes,No,28,1991,7,33
3689-MOZGR,Female,No,No,No,30,2000,9,24
4195-PNGZS,Male,No,Yes,Yes,2,1991,6,34
5003-XZWWO,Male,No,Yes,No,18,1992,3,33
3988-RQIXO,Female,No,No,No,14,1998,12,26
7622-FWGEW,Male,No,Yes,No,4,2009,11,15
6922-NCEDI,Male,No,No,Yes,18,1998,4,27
2514-GINMM,Male,No,No,No,3,2002,10,22
9891-NQDBD,Female,No,Yes,No,19,1980,10,44
6131-IUNXN,Female,No,Yes,Yes,1,2005,5,20
8548-AWOFC,Male,No,Yes,No,21,1993,5,32
9798-DRYDS,Female,No,Yes,Yes,26,1990,11,34
8532-UEFWH,Male,No,Yes,Yes,13,1982,11,42
6296-DDOOR,Female,No,No,No,15,1990,7,35
7951-VRDVK,Female,No,No,No,28,1991,11,33
5931-FLJJF,Male,No,Yes,No,12,2001,2,24
4815-YOSUK,Male,No,Yes,Yes,16,1989,8,35
2659-VXMWZ,Male,No,Yes,Yes,25,2005,3,20
0380-NEAVX,Male,No,No,No,27,2000,7,25
3207-OYBWH,Male,No,Yes,No,18,2010,5,15
4285-GYRQC,Female,No,Yes,No,17,2012,2,13
7216-EWTRS,Female,No,Yes,No,14,1987,6,38
4365-MSDYN,Male,No,Yes,No,5,1999,3,26
7036-TYDEC,Female,No,No,No,30,2010,1,15
5802-ADBRC,Female,No,Yes,No,24,1986,8,38
8076-FEZKJ,Male,No,No,No,19,1987,5,38
5197-YPYBZ,Female,No,Yes,Yes,30,1993,8,31
8337-MSSXB,Female,No,No,No,23,1993,11,31
4312-GVYNH,Female,No,Yes,No,23,1999,7,26
8495-LJDFO,Female,No,No,No,12,1987,11,37
0839-JTCUD,Female,No,Yes,Yes,11,1980,6,45
5494-WOZRZ,Female,No,Yes,Yes,11,1988,9,36
1302-UHBDD,Male,No,No,No,28,1985,9,39
2234-EOFPT,Male,No,Yes,No,13,1996,5,29
8619-IJNDK,Female,No,Yes,Yes,9,1993,9,31
8378-LKJAF,Male,No,Yes,Yes,8,2005,3,20
8182-BJDSI,Female,No,No,No,23,1988,8,36
2528-HFYZX,Male,No,Yes,No,26,1980,6,45
1153-GNOLC,Male,No,No,No,22,1984,7,41
3298-QEICA,Female,No,Yes,Yes,15,2003,2,22
0788-DXBFY,Male,No,Yes,Yes,16,2012,5,13
3597-YASZG,Female,No,Yes,No,23,1992,11,32
3496-LFSZU,Male,No,Yes,No,20,1999,12,25
5242-UOWHD,Male,No,Yes,Yes,30,2012,8,12
2482-CZGBB,Male,No,No,No,18,1989,1,36
6479-SZPLM,Male,No,Yes,Yes,1,2010,9,14
8097-VBQTZ,Male,No,No,No,24,1999,7,26
4500-HKANN,Male,No,Yes,Yes,21,2006,9,18
9917-KWRBE,Female,No,Yes,Yes,27,1984,11,40
3420-ZDBMA,Male,No,No,No,23,2006,8,18
2212-LYASK,Male,No,Yes,Yes,10,1990,9,34
1393-IMKZG,Female,No,No,No,13,1981,6,44
8069-RHUXK,Female,No,Yes,Yes,29,1986,8,38
3398-GCPMU,Female,No,Yes,Yes,18,2000,8,24
2908-WGAXL,Female,No,Yes,Yes,30,2008,2,17
3378-AJRAO,Male,No,Yes,Yes,14,1988,6,37
1013-QCWAM,Female,No,Yes,No,21,1984,9,40
0866-QLSIR,Female,No,No,No,23,1999,7,26
6050-FFXES,Female,No,Yes,No,12,2002,8,22
7181-BQYBV,Female,No,Yes,Yes,4,1997,4,28
0362-RAOQO,Female,No,No,No,2,2004,9,20
9554-DFKIC,Male,No,Yes,Yes,25,2007,11,17
5527-ACHSO,Female,No,No,No,25,1992,3,33
0829-DDVLK,Female,No,No,No,22,1997,8,27
1399-UBQIU,Male,No,No,No,27,2009,2,16
1813-JLKWR,Female,No,Yes,Yes,24,1999,8,25
0336-PIKEI,Male,No,Yes,No,3,1980,8,44
7322-OCWHC,Male,No,Yes,No,18,2009,5,16
9537-VHDTA,Female,No,No,Yes,16,2012,9,12
4957-TIALW,Female,No,No,Yes,22,1987,7,38
2054-PJOCK,Female,No,No,No,12,2011,1,14
9150-HEPMB,Male,No,No,No,5,1993,11,31
9030-QGZNL,Female,No,No,No,23,1997,9,27
6204-IEUXJ,Female,No,No,No,16,2008,10,16
3126-WQMGH,Female,No,Yes,No,17,2012,8,12
4529-CKBCL,Female,No,No,No,8,2004,7,21
2506-CLAKW,Female,No,No,No,15,1993,11,31
7176-WRTNX,Male,No,No,No,17,1981,8,43
1583-IHQZE,Male,No,No,No,21,1989,12,35
5732-IKGQH,Male,No,Yes,No,27,1990,6,35
9239-GZHZE,Female,No,Yes,No,23,1996,2,29
7205-BAIAD,Female,No,No,No,23,1985,7,40
0151-ONTOV,Female,No,No,No,26,2009,10,15
4140-MUHUG,Female,No,No,No,24,2009,11,15
0093-EXYQL,Female,No,No,No,10,2001,7,24
8064-RAVOH,Male,No,No,Yes,27,1984,2,41
0219-QAERP,Male,No,Yes,No,15,2002,12,22
0320-JDNQG,Male,No,Yes,Yes,2,2006,2,19
7180-PISOG,Male,No,Yes,Yes,15,2003,1,22
9168-INPSZ,Female,No,Yes,No,16,1991,3,34
3571-RFHAR,Male,No,No,No,10,2010,3,15
0015-UOCOJ,Female,No,No,No,23,1986,9,38
5334-AFQJB,Male,No,No,No,17,1991,5,34
2754-SDJRD,Female,No,No,No,29,2004,10,20
9578-VRMNM,Female,No,No,No,7,1996,4,29
1587-FKLZB,Male,No,Yes,Yes,24,2002,1,23
6140-QNRQQ,Male,No,No,No,22,1995,7,30
8963-JLGJT,Male,No,No,Yes,22,2009,5,16
4307-KTUMW,Male,No,Yes,No,25,2004,10,20
1465-LNTLJ,Male,No,Yes,No,10,2008,2,17
5440-FLBQG,Male,No,Yes,No,10,2004,8,20
2135-DQWAQ,Female,No,No,No,13,2002,10,22
4056-QHXHZ,Female,No,Yes,Yes,24,1986,9,38
7470-MCQTK,Female,No,Yes,No,23,1998,1,27
7488-MXJIV,Female,No,No,No,20,2011,9,13
7401-JIXNM,Female,No,Yes,Yes,1,2002,10,22
9339-FIIJL,Male,No,Yes,No,24,2010,9,14
2027-FECZV,Male,No,No,No,3,2011,6,14
2672-DZUOY,Male,No,No,No,14,1983,3,42
4706-DGAHW,Male,No,No,No,10,1986,4,39
3870-MQAMG,Female,No,Yes,No,2,1984,3,41
6670-MFRPK,Male,No,Yes,Yes,6,2005,5,20
6177-PEVRA,Female,No,No,No,8,1988,7,37
4800-CZMPC,Female,No,Yes,Yes,4,1997,6,28
4813-HQMGZ,Female,No,Yes,No,9,2005,1,20
7579-KKLOE,Male,No,Yes,Yes,16,1982,6,43
7377-DMMRI,Male,No,No,No,22,1981,1,44
8402-EIVQS,Male,No,Yes,No,13,1999,5,26
4947-DSMXK,Male,No,Yes,Yes,25,2009,6,16
7245-NIIWQ,Female,No,No,No,19,2002,8,22
0002-ORFBO,Female,No,Yes,Yes,1,2007,5,18
3324-OIRTO,Male,No,Yes,Yes,11,1982,5,43
5414-OFQCB,Male,No,No,No,13,1997,7,28
4967-WPNCF,Male,No,No,No,8,2005,1,20
8552-OBVRU,Female,No,Yes,Yes,10,2004,6,21
8499-BRXTD,Male,No,No,No,11,2004,12,20
9154-QDGTH,Male,No,Yes,Yes,1,1985,10,39
8197-BFWVU,Female,No,Yes,Yes,21,1992,12,32
2577-GVSIL,Male,No,Yes,Yes,25,2002,3,23
9367-OIUXP,Male,No,No,No,3,1998,10,26
6770-UAYGJ,Female,No,Yes,Yes,8,2012,3,13
6463-HHXJR,Female,No,Yes,Yes,17,1982,11,42
7928-VJYAB,Male,No,Yes,Yes,1,1983,4,42
1187-WILMM,Male,No,Yes,Yes,19,2006,5,19
9776-OJUZI,Female,No,No,No,27,2002,7,23
1306-RPWXZ,Female,No,No,Yes,15,1985,11,39
8949-JTMAY,Female,No,No,No,7,1991,3,34
2774-LVQUS,Female,No,Yes,No,15,1985,3,40
3097-PYWXL,Female,No,Yes,Yes,22,1982,4,43
2266-SJNAT,Female,No,Yes,No,7,1991,4,34
0869-PAPRP,Female,No,Yes,No,26,1990,3,35
4238-JSSWH,Female,No,Yes,No,4,2010,1,15
2972-YDYUW,Female,No,No,No,10,2012,8,12
1104-FEJAM,Male,No,Yes,Yes,19,2012,3,13
2809-ILCYT,Female,No,Yes,No,16,1992,9,32
5499-ECUTN,Female,No,Yes,No,12,2006,2,19
4981-FLTMF,Female,No,Yes,Yes,11,1980,9,44
9121-PHQSR,Male,No,Yes,No,5,1984,9,40
3113-IWHLC,Male,No,No,No,8,1995,5,30
3211-ILJTT,Male,No,Yes,No,19,2009,9,15
4612-THJBS,Female,No,No,No,1,2005,12,19
4277-BWBML,Male,No,Yes,Yes,27,1984,5,41
4094-NSEDU,Female,No,No,No,14,2006,5,19
0234-TEVTT,Female,No,Yes,Yes,12,2003,10,21
4304-TSPVK,Female,No,Yes,No,19,2010,6,15
1552-AAGRX,Female,No,No,No,27,1986,8,38
2637-FKFSY,Female,No,Yes,No,4,1992,4,33
9796-MVYXX,Female,No,No,No,29,1998,1,27
7874-ECPQJ,Female,No,No,Yes,15,1994,11,30
0020-INWCK,Female,No,Yes,Yes,25,2008,7,17
7089-RKVSZ,Male,No,Yes,Yes,17,1989,11,35
2683-JXWQQ,Male,No,Yes,Yes,19,1989,9,35
9548-ZMVTX,Male,No,Yes,Yes,6,1982,2,43
8739-XNIKG,Female,No,No,No,22,1999,8,25
9755-JHNMN,Female,No,No,No,12,1999,4,26
3981-QSVQI,Male,No,No,No,29,1999,7,25
2789-HQBOU,Male,No,No,No,30,1980,1,45
9424-CMPOG,Male,No,Yes,Yes,6,1990,4,35
5067-WJEUN,Male,No,Yes,Yes,3,2012,9,12
3450-WXOAT,Male,No,No,No,16,1986,3,39
9251-WNSOD,Female,No,Yes,No,12,2002,1,23
6974-DAFLI,Female,No,Yes,No,3,1986,6,39
2616-UUTFK,Male,No,Yes,No,2,2007,2,18
7064-JHXCE,Male,No,Yes,Yes,27,1987,6,38
5103-MHMHY,Female,No,No,Yes,10,2009,8,15
7989-AWGEH,Male,No,Yes,Yes,9,1993,7,32
4373-VVHQL,Male,No,No,No,1,2004,8,20
4559-UWIHT,Male,No,Yes,No,27,2012,7,13
